filename,class,width,height,size_bytes,filepath
CPH-Gammarus sp.-791-t.png,Gammarus sp,600,450,351081,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-791-t.png
CPH-Gammarus sp.-1827-v.png,Gammarus sp,600,338,254067,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1827-v.png
CPH-Gammarus sp.-1287-t.png,Gammarus sp,600,338,318299,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1287-t.png
CPH-Gammarus sp.-1656-t.png,Gammarus sp,600,338,248642,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1656-t.png
CPH-Gammarus sp.-1613-t.png,Gammarus sp,600,338,257305,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1613-t.png
CPH-Gammarus sp.-802-t.png,Gammarus sp,600,450,335777,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-802-t.png
CPH-Gammarus sp.-847-t.png,Gammarus sp,600,450,345438,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-847-t.png
CPH-Gammarus sp.-1023-t.png,Gammarus sp,600,450,365177,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1023-t.png
CPH-Gammarus sp.-1066-t.png,Gammarus sp,600,450,337112,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1066-t.png
CPH-Gammarus sp.-1322-t.png,Gammarus sp,600,338,315219,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1322-t.png
CPH-Gammarus sp.-1367-t.png,Gammarus sp,600,338,261414,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1367-t.png
CPH-Gammarus sp.-1233-t.png,Gammarus sp,600,338,273372,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1233-t.png
CPH-Gammarus sp.-1276-t.png,Gammarus sp,600,338,285199,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1276-t.png
CPH-Gammarus sp.-1132-t.png,Gammarus sp,600,450,356151,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1132-t.png
CPH-Gammarus sp.-1177-t.png,Gammarus sp,600,450,350887,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1177-t.png
CPH-Gammarus sp.-760-t.png,Gammarus sp,600,450,351573,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-760-t.png
CPH-Gammarus sp.-913-t.png,Gammarus sp,600,450,344134,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-913-t.png
CPH-Gammarus sp.-956-t.png,Gammarus sp,600,450,365561,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-956-t.png
CPH-Gammarus sp.-1396-t.png,Gammarus sp,600,338,259996,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1396-t.png
CPH-Gammarus sp.-1702-t.png,Gammarus sp,600,338,257886,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1702-t.png
CPH-Gammarus sp.-1446-t.png,Gammarus sp,600,338,244789,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1446-t.png
CPH-Gammarus sp.-1097-t.png,Gammarus sp,600,450,363292,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1097-t.png
CPH-Gammarus sp.-1403-t.png,Gammarus sp,600,338,259481,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1403-t.png
CPH-Gammarus sp.-1356-t.png,Gammarus sp,600,338,338798,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1356-t.png
CPH-Gammarus sp.-1313-t.png,Gammarus sp,600,338,306357,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1313-t.png
CPH-Gammarus sp.-996-t.png,Gammarus sp,600,450,358046,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-996-t.png
CPH-Gammarus sp.-1486-t.png,Gammarus sp,600,338,256278,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1486-t.png
CPH-Gammarus sp.-1057-t.png,Gammarus sp,600,450,357391,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1057-t.png
CPH-Gammarus sp.-1012-t.png,Gammarus sp,600,450,360633,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1012-t.png
CPH-Gammarus sp.-876-t.png,Gammarus sp,600,450,318893,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-876-t.png
CPH-Gammarus sp.-833-t.png,Gammarus sp,600,450,347282,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-833-t.png
CPH-Gammarus sp.-1622-t.png,Gammarus sp,600,338,260567,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1622-t.png
CPH-Gammarus sp.-1667-t.png,Gammarus sp,600,338,256038,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1667-t.png
CPH-Gammarus sp.-1523-t.png,Gammarus sp,600,338,248707,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1523-t.png
CPH-Gammarus sp.-1566-t.png,Gammarus sp,600,338,252000,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1566-t.png
CPH-Gammarus sp.-1073-t.png,Gammarus sp,600,450,355212,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1073-t.png
CPH-Gammarus sp.-1036-t.png,Gammarus sp,600,450,353317,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1036-t.png
CPH-Gammarus sp.-1372-t.png,Gammarus sp,600,338,261012,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1372-t.png
CPH-Gammarus sp.-1337-t.png,Gammarus sp,600,338,314153,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1337-t.png
CPH-Gammarus sp.-1507-t.png,Gammarus sp,600,338,252978,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1507-t.png
CPH-Gammarus sp.-1542-t.png,Gammarus sp,600,338,232705,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1542-t.png
CPH-Gammarus sp.-1193-t.png,Gammarus sp,600,450,348908,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1193-t.png
CPH-Gammarus sp.-784-t.png,Gammarus sp,600,450,332828,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-784-t.png
CPH-Gammarus sp.-779-t.png,Gammarus sp,600,450,349301,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-779-t.png
CPH-Gammarus sp.-1606-t.png,Gammarus sp,600,338,242757,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1606-t.png
CPH-Gammarus sp.-1292-t.png,Gammarus sp,600,338,329051,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1292-t.png
CPH-Gammarus sp.-1643-t.png,Gammarus sp,600,338,252936,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1643-t.png
CPH-Gammarus sp.-852-t.png,Gammarus sp,600,450,348058,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-852-t.png
CPH-Gammarus sp.-817-t.png,Gammarus sp,600,450,331548,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-817-t.png
CPH-Gammarus sp.-744-t.png,Gammarus sp,600,450,345972,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-744-t.png
CPH-Gammarus sp.-1116-t.png,Gammarus sp,600,450,347276,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1116-t.png
CPH-Gammarus sp.-1582-t.png,Gammarus sp,600,338,262419,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1582-t.png
CPH-Gammarus sp.-1153-t.png,Gammarus sp,600,450,347240,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1153-t.png
CPH-Gammarus sp.-892-t.png,Gammarus sp,600,450,344674,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-892-t.png
CPH-Gammarus sp.-1217-t.png,Gammarus sp,600,338,265343,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1217-t.png
CPH-Gammarus sp.-1252-t.png,Gammarus sp,600,338,264353,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1252-t.png
CPH-Gammarus sp.-1683-t.png,Gammarus sp,600,338,238235,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1683-t.png
CPH-Gammarus sp.-1462-t.png,Gammarus sp,600,338,258034,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1462-t.png
CPH-Gammarus sp.-1427-t.png,Gammarus sp,600,338,242361,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1427-t.png
CPH-Gammarus sp.-1726-t.png,Gammarus sp,600,338,256815,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1726-t.png
CPH-Gammarus sp.-937-t.png,Gammarus sp,600,450,354810,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-937-t.png
CPH-Gammarus sp.-972-t.png,Gammarus sp,600,450,357652,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-972-t.png
CPH-Gammarus sp.-1215-t.png,Gammarus sp,600,338,246804,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1215-t.png
CPH-Gammarus sp.-1250-t.png,Gammarus sp,600,338,267347,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1250-t.png
CPH-Gammarus sp.-1681-t.png,Gammarus sp,600,338,254555,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1681-t.png
CPH-Gammarus sp.-890-t.png,Gammarus sp,600,450,340963,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-890-t.png
CPH-Gammarus sp.-1538-t.png,Gammarus sp,600,338,254855,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1538-t.png
CPH-Gammarus sp.-1114-t.png,Gammarus sp,600,450,356826,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1114-t.png
CPH-Gammarus sp.-1580-t.png,Gammarus sp,600,338,252883,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1580-t.png
CPH-Gammarus sp.-1151-t.png,Gammarus sp,600,450,356275,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1151-t.png
CPH-Gammarus sp.-828-t.png,Gammarus sp,600,450,333303,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-828-t.png
CPH-Gammarus sp.-746-t.png,Gammarus sp,600,450,338800,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-746-t.png
CPH-Gammarus sp.-1639-t.png,Gammarus sp,600,338,263131,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1639-t.png
CPH-Gammarus sp.-935-t.png,Gammarus sp,600,450,359883,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-935-t.png
CPH-Gammarus sp.-970-t.png,Gammarus sp,600,450,376296,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-970-t.png
CPH-Gammarus sp.-1009-t.png,Gammarus sp,600,450,355249,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1009-t.png
CPH-Gammarus sp.-1724-t.png,Gammarus sp,600,338,255499,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1724-t.png
CPH-Gammarus sp.-1308-t.png,Gammarus sp,600,338,265359,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1308-t.png
CPH-Gammarus sp.-1460-t.png,Gammarus sp,600,338,256679,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1460-t.png
CPH-Gammarus sp.-1425-t.png,Gammarus sp,600,338,251313,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1425-t.png
CPH-Gammarus sp.-1370-t.png,Gammarus sp,600,338,264672,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1370-t.png
CPH-Gammarus sp.-1335-t.png,Gammarus sp,600,338,303562,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1335-t.png
CPH-Gammarus sp.-1418-t.png,Gammarus sp,600,338,254148,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1418-t.png
CPH-Gammarus sp.-908-t.png,Gammarus sp,600,450,338431,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-908-t.png
CPH-Gammarus sp.-1071-t.png,Gammarus sp,600,450,354383,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1071-t.png
CPH-Gammarus sp.-1034-t.png,Gammarus sp,600,450,347958,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1034-t.png
CPH-Gammarus sp.-1719-t.png,Gammarus sp,600,338,253021,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1719-t.png
CPH-Gammarus sp.-1129-t.png,Gammarus sp,600,450,351813,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1129-t.png
CPH-Gammarus sp.-850-t.png,Gammarus sp,600,450,343733,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-850-t.png
CPH-Gammarus sp.-815-t.png,Gammarus sp,600,450,331506,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-815-t.png
CPH-Gammarus sp.-1604-t.png,Gammarus sp,600,338,251131,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1604-t.png
CPH-Gammarus sp.-1290-t.png,Gammarus sp,600,338,329356,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1290-t.png
CPH-Gammarus sp.-1641-t.png,Gammarus sp,600,338,250121,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1641-t.png
CPH-Gammarus sp.-1228-t.png,Gammarus sp,600,338,266153,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1228-t.png
CPH-Gammarus sp.-786-t.png,Gammarus sp,600,450,346093,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-786-t.png
CPH-Gammarus sp.-1505-t.png,Gammarus sp,600,338,257178,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1505-t.png
CPH-Gammarus sp.-1540-t.png,Gammarus sp,600,338,253388,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1540-t.png
CPH-Gammarus sp.-1191-t.png,Gammarus sp,600,450,361415,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1191-t.png
CPH-Gammarus sp.-1484-t.png,Gammarus sp,600,338,261443,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1484-t.png
CPH-Gammarus sp.-1055-t.png,Gammarus sp,600,450,358025,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1055-t.png
CPH-Gammarus sp.-1010-t.png,Gammarus sp,600,450,353715,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1010-t.png
CPH-Gammarus sp.-1479-t.png,Gammarus sp,600,338,258722,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1479-t.png
CPH-Gammarus sp.-994-t.png,Gammarus sp,600,450,365198,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-994-t.png
CPH-Gammarus sp.-1354-t.png,Gammarus sp,600,338,294561,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1354-t.png
CPH-Gammarus sp.-1311-t.png,Gammarus sp,600,338,271369,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1311-t.png
CPH-Gammarus sp.-889-t.png,Gammarus sp,600,450,335503,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-889-t.png
CPH-Gammarus sp.-1521-t.png,Gammarus sp,600,338,236898,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1521-t.png
CPH-Gammarus sp.-1564-t.png,Gammarus sp,600,338,237421,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1564-t.png
CPH-Gammarus sp.-1698-t.png,Gammarus sp,600,338,244081,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1698-t.png
CPH-Gammarus sp.-1620-t.png,Gammarus sp,600,338,261361,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1620-t.png
CPH-Gammarus sp.-1665-t.png,Gammarus sp,600,338,237592,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1665-t.png
CPH-Gammarus sp.-1148-t.png,Gammarus sp,600,450,365102,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1148-t.png
CPH-Gammarus sp.-1599-t.png,Gammarus sp,600,338,255149,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1599-t.png
CPH-Gammarus sp.-874-t.png,Gammarus sp,600,450,319169,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-874-t.png
CPH-Gammarus sp.-831-t.png,Gammarus sp,600,450,354294,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-831-t.png
CPH-Gammarus sp.-1356-v.png,Gammarus sp,600,338,275075,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1356-v.png
CPH-Gammarus sp.-762-t.png,Gammarus sp,600,450,347377,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-762-t.png
CPH-Gammarus sp.-1658-t.png,Gammarus sp,600,338,241287,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1658-t.png
CPH-Gammarus sp.-1289-t.png,Gammarus sp,600,338,299584,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1289-t.png
CPH-Gammarus sp.-1130-t.png,Gammarus sp,600,450,363041,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1130-t.png
CPH-Gammarus sp.-1175-t.png,Gammarus sp,600,450,362975,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1175-t.png
CPH-Gammarus sp.-849-t.png,Gammarus sp,600,450,343800,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-849-t.png
CPH-Gammarus sp.-1188-t.png,Gammarus sp,600,450,347836,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1188-t.png
CPH-Gammarus sp.-1559-t.png,Gammarus sp,600,338,255895,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1559-t.png
CPH-Gammarus sp.-1231-t.png,Gammarus sp,600,338,267745,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1231-t.png
CPH-Gammarus sp.-1274-t.png,Gammarus sp,600,338,294013,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1274-t.png
CPH-Gammarus sp.-1444-t.png,Gammarus sp,600,338,241748,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1444-t.png
CPH-Gammarus sp.-1095-t.png,Gammarus sp,600,450,362768,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1095-t.png
CPH-Gammarus sp.-1401-t.png,Gammarus sp,600,338,256643,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1401-t.png
CPH-Gammarus sp.-1369-t.png,Gammarus sp,600,338,246242,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1369-t.png
CPH-Gammarus sp.-1394-t.png,Gammarus sp,600,338,255602,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1394-t.png
CPH-Gammarus sp.-1700-t.png,Gammarus sp,600,338,246270,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1700-t.png
CPH-Gammarus sp.-911-t.png,Gammarus sp,600,450,338370,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-911-t.png
CPH-Gammarus sp.-954-t.png,Gammarus sp,600,450,346592,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-954-t.png
CPH-Gammarus sp.-1068-t.png,Gammarus sp,600,450,359681,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1068-t.png
CPH-Gammarus sp.-1624-t.png,Gammarus sp,600,338,241158,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1624-t.png
CPH-Gammarus sp.-1661-t.png,Gammarus sp,600,338,246999,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Gammarus sp/CPH-Gammarus sp.-1661-t.png
